Timestamp,Temperature (°C),Humidity (%),Noise Level (dB),Light Intensity (lux),Air Quality Index
2025-05-09 11:18:00,22.557356368840196,59.54207119543081,42.51929967086245,678.7553406805048,89.43361785294478
2025-05-09 11:19:00,24.651810145881434,58.55387012587597,40.425979649853936,601.6914217176604,107.45461454745501
2025-05-09 11:20:00,22.971668142774742,54.09027280828791,44.08843156527277,550.9671555657394,100.56824062149306
2025-05-09 11:21:00,21.766616615894137,57.9852804986927,38.831043162001414,588.4001273839414,101.66586499155859
2025-05-09 11:22:00,22.60689552670082,59.46880898693915,42.36607604503794,496.1026516285236,106.25622895349608
2025-05-09 11:23:00,22.87364945106627,63.10079342478353,45.510976593856,702.5406570751287,92.43718248937556
2025-05-09 11:24:00,24.78239274052876,59.94263052323721,36.74411853054112,521.4084437190492,125.87249135404488
2025-05-09 11:25:00,25.728320494603004,55.3191061251682,41.21122116244825,486.00687280641046,113.31880304275353
2025-05-09 11:26:00,21.7901900551871,48.458733722878144,30.56068881388826,681.788196670747,94.6829404600464
2025-05-09 11:27:00,24.527941611312084,55.778291488358704,43.512515095316786,657.4164208363851,89.09261942276652
2025-05-09 11:28:00,22.23495272134364,56.28288697924654,49.77331271731245,427.6314621440988,99.12095838195309
2025-05-09 11:29:00,24.943628113521,58.54514887659152,33.777819761256524,685.5001634710222,101.82258443582042
2025-05-09 11:30:00,23.065904128494378,61.76945929661713,39.543093697860286,525.8407360905943,110.6561525970831
2025-05-09 11:31:00,22.42300647296508,54.524247439716106,44.402406504570564,562.589547243608,88.31279088431674
2025-05-09 11:32:00,25.199496773021362,65.50493594906555,40.15708736733275,618.7020107693937,102.85486943199166
2025-05-09 11:33:00,23.11961609183236,46.203564899797115,40.82549775746613,658.6624882616821,84.7098497558521
2025-05-09 11:34:00,23.526054072970954,57.096709362308125,38.04500279238181,644.5479174687526,104.36357593411118
2025-05-09 11:35:00,20.670016368665436,51.00739803907986,37.85923873456043,595.0181669093997,98.92495779541949
2025-05-09 11:36:00,25.41982704213521,45.46389000155598,39.56652923207311,557.5356671084089,119.36679762285763
2025-05-09 11:37:00,25.23136278175366,53.99112811850421,40.20835711069678,641.2220693565447,84.53997455780323
2025-05-09 11:38:00,24.00818676642197,47.71413650789522,34.09279369211345,588.1612162655772,113.70608381490105
2025-05-09 11:39:00,21.708628587966363,54.19286050983592,39.66989007026986,780.5354459125924,82.96168664833782
2025-05-09 11:40:00,25.814053767502145,55.17384624047229,47.84266969354663,658.6409009969902,86.72789725593496
2025-05-09 11:41:00,23.000604920458812,60.59270704667975,37.904331032055474,507.6584375009645,83.22905441527834
2025-05-09 11:42:00,23.319969824849117,47.462074326180314,33.813725085626864,552.2400048626349,102.50352608451054
2025-05-09 11:43:00,27.468066084539295,59.542225828228865,39.24291966006787,604.819217725983,88.26301189246266
2025-05-09 11:44:00,22.944545333836157,55.49040225139897,36.42693593937852,729.9431215070455,86.51668494719462
2025-05-09 11:45:00,25.11331494363975,60.14424576804797,33.308290873390305,741.1105009112135,102.02767601623381
2025-05-09 11:46:00,24.843138393123926,52.84124412484436,40.6958423086631,560.3865279634435,104.5177538587469
2025-05-09 11:47:00,24.585258289320127,48.33877706618277,36.44858981424461,506.6365783410557,100.39849304150326
2025-05-09 11:48:00,24.423000813831766,48.91250336892067,36.876429165733626,493.8502358793813,98.37780850978447
2025-05-09 11:49:00,24.5645828428338,48.54096273166442,40.767136901926946,625.242875721578,118.28909632437178
2025-05-09 11:50:00,24.40791088641081,57.389070764603275,32.33412702318833,830.3784309217493,101.4583626624197
2025-05-09 11:51:00,23.922122461835908,62.3846101110735,31.292151748744374,653.9094104255103,108.05691473922249
2025-05-09 11:52:00,26.266924686166114,52.1752423667239,43.35436097250966,440.60874733159926,101.42922125689958
2025-05-09 11:53:00,22.031009158801083,58.14567649128892,30.345831996379587,527.3995896753999,89.02123711745315
2025-05-09 11:54:00,25.532187156023063,47.3827897093219,35.11661152346323,537.6085798155087,105.49887681902017
2025-05-09 11:55:00,25.233513448031328,55.9016062458865,31.000802323057812,517.7997479885092,93.44202688530208
2025-05-09 11:56:00,25.047598681994103,58.342813081685634,37.56931766575584,561.2106175065779,99.09013861960764
2025-05-09 11:57:00,25.675469141460194,47.75937612361566,42.14029373825583,636.9394861019941,103.05402681893426
2025-05-09 11:58:00,23.86110090709741,53.980582655100726,40.56168974366188,668.1981169322646,80.58581933113356
2025-05-09 11:59:00,21.196538886259685,58.57958570242783,51.95936694728642,709.1763490916644,83.9049787610827
2025-05-09 12:00:00,23.891561010428273,40.331146763852615,45.434578088945,652.4202573047178,109.09459172497563
2025-05-09 12:01:00,22.51320867356317,61.677265308508716,35.34421074921699,404.58497596711595,93.36253553401056
2025-05-09 12:02:00,22.902211185212906,56.76839687945524,34.01472497586795,494.26954124686864,93.8367801089114
2025-05-09 12:03:00,22.136370489251384,58.583638238586715,53.53343970487751,584.1905963140808,101.6643839737082
2025-05-09 12:04:00,23.28398271233425,52.936403604026175,45.31286002866681,614.7279855767479,96.1432740287813
2025-05-09 12:05:00,23.105064459024828,46.38638759217322,42.94684803634786,686.1418359876257,104.1758838164279
2025-05-09 12:06:00,20.433645255109347,57.67031478158476,40.37425906107809,604.3184176216773,99.48878211266955
2025-05-09 12:07:00,25.050332866923434,54.58704837291744,41.36760783737508,605.0707253863675,101.98602950180448
2025-05-09 12:08:00,27.330482787007323,55.1605772771616,32.58963362258787,623.7797363139059,92.98141609757748
2025-05-09 12:09:00,24.909355790244433,60.43803492599477,40.78519585098384,574.4978261218798,101.93594823280928
2025-05-09 12:10:00,23.695614065198658,58.81031936931299,40.35615698729507,608.6885139877811,111.05089086835444
2025-05-09 12:11:00,23.917880406485676,64.60618708544806,35.4793057844926,712.5832179011751,94.32251783885802
2025-05-09 12:12:00,23.368521197980236,55.769271144367494,37.30736773215761,591.6089101215997,109.15318300272152
2025-05-09 12:13:00,24.135062375800437,51.543937811044415,47.57588196721778,596.9787273215717,99.48439681677351
2025-05-09 12:14:00,23.94448785889015,54.05791576545637,39.374125398525685,596.641459523281,107.34481655977937
2025-05-09 12:15:00,22.738427354402557,57.07831686269303,50.355856512665554,729.7773813791168,101.28771318353111
2025-05-09 12:16:00,26.524332583421746,60.07928259496489,31.296602817563084,489.19466731705575,99.66589079902073
2025-05-09 12:17:00,21.769268646435343,47.6648302428064,37.38934906887126,777.5846894791196,103.49729682076367
2025-05-09 12:18:00,25.07749731479137,55.042688075895846,32.26360724376541,482.3618145484487,112.13597562302249
2025-05-09 12:19:00,23.848203559023702,63.047708285191845,33.95288773054083,534.577973867224,102.36097294215075
2025-05-09 12:20:00,26.851247722598618,53.7989556449874,35.85897147170351,674.4738269715319,104.78530830908397
2025-05-09 12:21:00,24.51129689887233,59.65505927434552,41.57654813385295,703.0316695473671,96.31515086423299
2025-05-09 12:22:00,23.46014169422513,57.46558763608002,41.33413085540194,459.65009830015117,115.70886473995026
